id_projeto,id_pessoa,categoria_membro,funcao_membro,data_inicio,data_fim,ch_dedicada,ch_execucao,ch_preparacao,ch_semanal,ano,a
606.0,12304.0,DOCENTE,COORDENADOR(A),2017-04-17,2017-12-23,90.0,0.0,0.0,,2017.0,CCTA
549.0,19430.0,DOCENTE,COLABORADOR(A),2017-10-05,2017-12-31,0.0,,,,2017.0,PREFEITURA UNIVERSITÁRIA
1356.0,406472.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCA
1404.0,195727.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,90.0,,,,2017.0,CCA
1028.0,117377.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
578.0,336767.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,64.0,,,,2017.0,CCS
958.0,13461.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,640.0,,,,2017.0,HOSP
619.0,19226.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,300.0,,,,2017.0,CCS
1017.0,13976.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCJ
1109.0,196814.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
1138.0,41367.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,64.0,,,,2017.0,CT
830.0,9408.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-06-02,2017-12-31,420.0,,,,2017.0,CCS
1049.0,11589.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,164.0,,,,2017.0,CT
1371.0,13050.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,100.0,,,,2017.0,CCA
799.0,168561.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,8.0,,,,2017.0,CE
601.0,19200.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,20.0,,,,2017.0,CCHSA
799.0,6586.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,8.0,,,,2017.0,CE
623.0,175748.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
961.0,21361.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,60.0,,,,2017.0,CCA
582.0,13695.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,320.0,,,,2017.0,CE
761.0,8267.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,640.0,,,,2017.0,CCM
761.0,8020.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CCM
1048.0,13692.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
1250.0,12797.0,DOCENTE,COLABORADOR(A),2017-05-02,2017-12-31,320.0,,,,2017.0,CCS
1250.0,12390.0,DOCENTE,COLABORADOR(A),2017-05-02,2017-12-31,320.0,,,,2017.0,CCS
723.0,176965.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
1398.0,12122.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCJ
1146.0,9637.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CE
1392.0,170681.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CTDR
1392.0,13436.0,DOCENTE,ORIENTADOR,2017-05-11,2017-12-31,34.0,,,,2017.0,CTDR
1401.0,108849.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CTDR
1413.0,194773.0,DOCENTE,COLABORADOR(A),2017-05-12,2017-12-31,40.0,,,,2017.0,CTDR
1136.0,12646.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,40.0,,,,2017.0,CI
998.0,13977.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,140.0,,,,2017.0,CCM
942.0,12373.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,160.0,,,,2017.0,CCHSA
1043.0,9411.0,DOCENTE,COLABORADOR(A),2017-07-01,2017-12-31,320.0,,,,2017.0,CE
1043.0,12218.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CE
1356.0,9396.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,120.0,,,,2017.0,CCA
708.0,13716.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,240.0,,,,2017.0,CCJ
1004.0,12913.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCAE
687.0,13433.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,580.0,,,,2017.0,CCSA
619.0,15583.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCS
619.0,6758.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,340.0,,,,2017.0,CCS
619.0,8446.0,DOCENTE,ORIENTADOR,2017-05-11,2017-12-31,200.0,,,,2017.0,CCS
1073.0,40038.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,320.0,0.0,0.0,,2017.0,CCS
1073.0,314999.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,40.0,,,,2017.0,CCS
743.0,14624.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCM
1182.0,13791.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
735.0,9882.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,128.0,,,,2017.0,CCS
735.0,15526.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,128.0,,,,2017.0,CCS
628.0,6391.0,DOCENTE,MINISTRANTE,2017-05-11,2017-12-31,1.0,,,,2017.0,CCS
854.0,9292.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,324.0,,,,2017.0,CCS
598.0,179.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,10.0,0.0,0.0,,2017.0,CCS
1005.0,8510.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCHLA
1005.0,14436.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCHLA
1005.0,13122.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
1089.0,9302.0,DOCENTE,COORDENADOR(A),2017-05-01,2018-01-01,660.0,0.0,0.0,,2017.0,CCHLA
854.0,13055.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,540.0,,,,2017.0,CCS
858.0,13513.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,150.0,,,,2017.0,CCS
837.0,11553.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,480.0,,,,2017.0,CCHLA
446.0,44760.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCHSA
1285.0,196798.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,40.0,,,,2017.0,CCS
987.0,39444.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CE
777.0,13522.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,528.0,0.0,0.0,,2017.0,CCS
960.0,267878.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,628.0,,,,2017.0,CCSA
6129.0,13212.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,200.0,,,,2017.0,CCTA
735.0,13643.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
1386.0,11511.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,128.0,,,,2017.0,CCS
1386.0,19237.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,128.0,,,,2017.0,CCS
1386.0,9814.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,128.0,,,,2017.0,CCS
983.0,12084.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,6.0,,,,2017.0,CCA
983.0,14216.0,DOCENTE,AUXILIAR TÉCNICO,2017-05-01,2017-12-31,33.0,,,,2017.0,CCA
983.0,399802.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,374.0,,,,2017.0,CCA
983.0,9314.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,680.0,0.0,0.0,,2017.0,CCA
943.0,10400.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,80.0,,,,2017.0,CCHSA
417.0,12470.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,40.0,,,,2017.0,CT
1352.0,10469.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,60.0,,,,2017.0,CCTA
615.0,9084.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,100.0,,,,2017.0,CCM
1185.0,12212.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCEN
1114.0,14452.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,3.0,,,,2017.0,CCS
1236.0,8112.0,DOCENTE,COORDENADOR(A),2017-05-24,2017-12-31,20.0,,,,2017.0,CCHLA
575.0,220805.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-02,2017-12-31,1.0,,,,2017.0,CCA
575.0,37226.0,DOCENTE,COLABORADOR(A),2017-05-02,2017-12-31,100.0,,,,2017.0,CCA
1200.0,336778.0,DOCENTE,CONSULTOR / TUTOR,2017-05-15,2017-12-31,1.0,,,,2017.0,CCSA
607.0,11339.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS
701.0,11383.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,128.0,,,,2017.0,CCS
1063.0,11092.0,DOCENTE,COLABORADOR(A),2017-07-17,2017-12-31,80.0,,,,2017.0,CCHLA
782.0,13425.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,0.0,0.0,0.0,,2017.0,CCS
707.0,12110.0,DOCENTE,AUXILIAR TÉCNICO,2017-05-01,2017-12-31,1.0,,,,2017.0,CCHLA
1219.0,13032.0,DOCENTE,CONSULTOR / TUTOR,2017-05-02,2018-01-31,35.0,,,,2017.0,CCSA
643.0,9209.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CCEN
689.0,19215.0,DOCENTE,MINISTRANTE,2017-05-15,2018-01-31,1.0,,,,2017.0,CCJ
689.0,12163.0,DOCENTE,MINISTRANTE,2017-05-15,2018-01-31,1.0,,,,2017.0,CCJ
689.0,13268.0,DOCENTE,MINISTRANTE,2017-05-15,2018-01-31,1.0,,,,2017.0,CCJ
765.0,12023.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-07,2017-12-31,640.0,,,,2017.0,CCS
709.0,19001.0,DOCENTE,COLABORADOR(A),2017-04-23,2017-12-28,20.0,,,,2017.0,CCAE
607.0,13518.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS
823.0,145242.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,100.0,,,,2017.0,CCHLA
1371.0,127431.0,DOCENTE,COLABORADOR(A),2017-05-22,2017-12-31,50.0,,,,2017.0,CCA
377.0,25626.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,200.0,,,,2017.0,CE
924.0,111743.0,DOCENTE,COLABORADOR(A),2017-04-24,2018-01-01,50.0,,,,2017.0,CCHSA
572.0,9920.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CE
1232.0,26119.0,DOCENTE,ORIENTADOR,2017-05-01,2017-12-31,58.0,,,,2017.0,CCAE
722.0,9199.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,16.0,,,,2017.0,CCTA
586.0,11658.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
919.0,260340.0,DOCENTE,CONSULTOR / TUTOR,2017-05-11,2017-12-31,64.0,,,,2017.0,CCJ
861.0,9164.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,320.0,0.0,0.0,,2017.0,CCS
881.0,19177.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
872.0,13145.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CE
810.0,12123.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,80.0,,,,2017.0,CCHSA
914.0,12707.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CE
877.0,14669.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
883.0,11078.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCS
730.0,11307.0,DOCENTE,COLABORADOR(A),2017-07-03,2017-12-31,0.0,,,,2017.0,CCHLA
943.0,12453.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHSA
498.0,13676.0,DOCENTE,COORDENADOR(A),2017-04-30,2017-11-30,308.0,0.0,0.0,,2017.0,CCA
1236.0,12976.0,DOCENTE,CONSULTOR / TUTOR,2017-05-11,2017-12-31,250.0,,,,2017.0,CCHLA
1012.0,4376.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
1119.0,9434.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
1069.0,19016.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
734.0,13130.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCA
685.0,13416.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,160.0,,,,2017.0,CCHSA
971.0,7802.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,290.0,0.0,0.0,,2017.0,CCTA
996.0,12293.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,240.0,,,,2017.0,CCSA
996.0,12119.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CCSA
981.0,10652.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,180.0,,,,2017.0,CT
1068.0,11929.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
1138.0,10493.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CT
1058.0,176984.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS
515.0,13248.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,540.0,0.0,0.0,,2017.0,CCS
796.0,8101.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,5.0,,,,2017.0,CCTA
1217.0,13801.0,DOCENTE,COLABORADOR(A),2017-06-01,2018-03-16,128.0,,,,2017.0,CCS
730.0,167605.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,3.0,,,,2017.0,CCHLA
1146.0,19207.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CE
1053.0,9885.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
1009.0,172.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCSA
943.0,167599.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,160.0,,,,2017.0,CCHSA
1020.0,12709.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHSA
1117.0,9944.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCSA
1131.0,9500.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,360.0,,,,2017.0,CCA
1278.0,12929.0,DOCENTE,AUXILIAR TÉCNICO,2017-05-11,2017-12-31,1.0,,,,2017.0,CCEN
1241.0,19225.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CTDR
1309.0,14084.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CCS
1122.0,12279.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
1258.0,6927.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCM
1063.0,213353.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,384.0,0.0,0.0,,2017.0,CCHLA
1019.0,13398.0,DOCENTE,COORDENADOR(A),2017-05-05,2017-12-31,120.0,0.0,0.0,,2017.0,CCAE
740.0,11965.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,320.0,0.0,0.0,,2017.0,CCAE
1302.0,14296.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCEN
1335.0,183108.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,0.0,0.0,0.0,,2017.0,CT
1278.0,12367.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CCEN
859.0,11317.0,DOCENTE,COORDENADOR(A),2017-05-27,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
1196.0,408870.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
535.0,12444.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,200.0,,,,2017.0,CCTA
1177.0,219326.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-12,2017-12-31,80.0,,,,2017.0,CCSA
417.0,13720.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,320.0,0.0,0.0,,2017.0,CT
987.0,10503.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CE
1242.0,349730.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-05-14,640.0,0.0,0.0,,2017.0,CEAR
620.0,11247.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,124.0,,,,2017.0,CCA
1300.0,399029.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
1276.0,11843.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,280.0,,,,2017.0,CCTA
667.0,8525.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,256.0,,,,2017.0,CCS
1198.0,12729.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,30.0,,,,2017.0,CCS
502.0,12719.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCEN
1219.0,19357.0,DOCENTE,COORDENADOR(A),2017-05-02,2018-01-31,230.0,0.0,0.0,,2017.0,CCSA
1370.0,378762.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,128.0,,,,2017.0,CCTA
1392.0,13990.0,DOCENTE,ORIENTADOR,2017-05-11,2017-12-31,1.0,,,,2017.0,CTDR
977.0,19409.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,120.0,,,,2017.0,CE
1244.0,25497.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,1280.0,0.0,0.0,,2017.0,CCHSA
1226.0,12366.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,86.0,0.0,0.0,,2017.0,CCAE
1226.0,370129.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,35.0,,,,2017.0,CCAE
1293.0,10095.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCS
849.0,12386.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
1368.0,24974.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA
620.0,14081.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,181.0,,,,2017.0,CCA
1350.0,199614.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS
1370.0,12053.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,96.0,,,,2017.0,CCTA
1224.0,42364.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,320.0,0.0,0.0,,2017.0,CT
1346.0,10406.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,20.0,,,,2017.0,CE
1306.0,11435.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCS
1053.0,13223.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,1.0,,,,2017.0,CCTA
1352.0,10590.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,128.0,,,,2017.0,CCTA
1382.0,13185.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,30.0,,,,2017.0,CCEN
1352.0,349010.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CCTA
1385.0,14028.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,100.0,,,,2017.0,CT
1382.0,14650.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,30.0,,,,2017.0,CCEN
580.0,15490.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,340.0,0.0,0.0,,2017.0,CCS
1410.0,8254.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCS
935.0,364276.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,4.0,,,,2017.0,CTDR
1039.0,181662.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,56.0,,,,2017.0,CCJ
1353.0,196496.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,3.0,,,,2017.0,CEAR
783.0,12510.0,DOCENTE,COORDENADOR(A),2017-04-19,2017-12-31,640.0,0.0,0.0,,2017.0,CE
575.0,12183.0,DOCENTE,COLABORADOR(A),2017-05-02,2017-12-31,100.0,,,,2017.0,CCA
1388.0,24565.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CTDR
1196.0,213384.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,150.0,,,,2017.0,CCTA
1214.0,2722.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,45.0,,,,2017.0,CT
501.0,8450.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,200.0,,,,2017.0,CCA
608.0,176839.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHSA
906.0,6485.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CT
1052.0,12319.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,29.0,,,,2017.0,CCS
1118.0,13660.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,280.0,,,,2017.0,CCS
702.0,13184.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CE
1245.0,5073.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,128.0,0.0,0.0,,2017.0,CCS
563.0,13809.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,100.0,,,,2017.0,CCA
1243.0,11355.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,800.0,0.0,0.0,,2017.0,CCJ
1408.0,13962.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-08-31,338.0,,,,2017.0,CCTA
967.0,350520.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA
594.0,13948.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,105.0,,,,2017.0,CCA
1275.0,128280.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CTDR
1046.0,3858.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCS
606.0,12917.0,DOCENTE,COLABORADOR(A),2017-08-09,2017-12-23,4.0,,,,2017.0,CCTA
775.0,196374.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS
414.0,12744.0,DOCENTE,COLABORADOR(A),2017-05-31,2017-12-31,240.0,,,,2017.0,CCS
870.0,11333.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCSA
775.0,12872.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCS
1037.0,166693.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCSA
1321.0,408876.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,50.0,,,,2017.0,CT
1321.0,13139.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,40.0,,,,2017.0,CT
1221.0,12486.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,128.0,0.0,0.0,,2017.0,CT
1195.0,39854.0,DOCENTE,COLABORADOR(A),2017-05-12,2017-12-31,12.0,,,,2017.0,CCSA
1195.0,405239.0,DOCENTE,COLABORADOR(A),2017-05-12,2017-12-31,12.0,,,,2017.0,CCSA
870.0,9344.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,160.0,,,,2017.0,CCSA
1073.0,8371.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,100.0,,,,2017.0,CCS
1204.0,124122.0,DOCENTE,COLABORADOR(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCSA
1015.0,10043.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCAE
1213.0,11261.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCSA
1197.0,7515.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,240.0,,,,2017.0,CT
1133.0,182477.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,24.0,0.0,0.0,,2017.0,CCS
759.0,5135.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,26.0,,,,2017.0,CCA
528.0,28654.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,74.0,,,,2017.0,CCEN
1342.0,427670.0,DOCENTE,COORDENADOR(A),2017-08-18,2018-01-16,200.0,,,,2017.0,PREFEITURA UNIVERSITÁRIA
