id_projeto,id_pessoa,categoria_membro,funcao_membro,data_inicio,data_fim,ch_dedicada,ch_execucao,ch_preparacao,ch_semanal,ano,a,area
661.0,14331.0,SERVIDOR,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,260.0,,,,2017.0,PRAC,Ciências Sociais Aplicadas
655.0,13437.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
713.0,183.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,12.0,0.0,0.0,,2017.0,CCS,Ciências da Saúde
730.0,319416.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-11,2017-07-31,640.0,,,,2017.0,CCHLA,"Lingüística, Letras e Artes"
1219.0,13249.0,DOCENTE,CONSULTOR / TUTOR,2017-05-02,2018-01-31,35.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
593.0,332982.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCM,Ciências da Saúde
657.0,10759.0,DOCENTE,COLABORADOR(A),2016-06-27,2017-02-27,1.0,,,,2016.0,CCS,0
707.0,323416.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,19.0,,,,2017.0,CCHLA,Ciências Humanas
707.0,191939.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,19.0,,,,2017.0,CCHLA,Ciências Humanas
709.0,180568.0,DOCENTE,COLABORADOR(A),2017-04-23,2017-12-28,10.0,,,,2017.0,CCAE,Ciências Humanas
709.0,125015.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-04-23,2017-12-28,16.0,,,,2017.0,CCAE,Ciências Humanas
685.0,12424.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCHSA,Ciências Humanas
713.0,20536.0,EXTERNO,COLABORADOR(A),2017-05-11,2017-12-31,3.0,,,,2017.0,CCS,Ciências da Saúde
713.0,12885.0,DOCENTE,ORIENTADOR,2017-05-11,2017-12-31,4.0,,,,2017.0,CCS,Ciências da Saúde
590.0,15526.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
709.0,12373.0,DOCENTE,COLABORADOR(A),2017-04-23,2017-12-28,18.0,,,,2017.0,CCAE,Ciências Humanas
709.0,165732.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-04-23,2017-12-28,26.0,,,,2017.0,CCAE,Ciências Humanas
671.0,182358.0,DISCENTE,ALUNO(A) EM ATIVIDADE CURRICULAR,2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
684.0,385221.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
759.0,256881.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,46.0,,,,2017.0,CCA,Ciências Agrárias
1078.0,19125.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,173.0,,,,2017.0,CTDR,Ciências da Saúde
360.0,7139.0,DOCENTE,COORDENADOR(A),2016-05-11,2018-12-30,4.0,0.0,0.0,,2016.0,Para analise,0
551.0,11840.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,20.0,,,,2017.0,CCM,Ciências da Saúde
1217.0,13426.0,DOCENTE,COLABORADOR(A),2017-06-01,2018-03-16,336.0,,,,2017.0,CCS,Ciências da Saúde
599.0,139402.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
5975.0,322431.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-02-16,2019-12-16,480.0,,,,2019.0,CCJ,Ciências Sociais Aplicadas
1042.0,195760.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,0.0,0.0,0.0,,2017.0,CCM,Ciências da Saúde
713.0,122083.0,DISCENTE,ALUNO(A) EM ATIVIDADE CURRICULAR,2017-05-11,2017-12-31,14.0,,,,2017.0,CCS,Ciências da Saúde
715.0,189188.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCHLA,Ciências da Saúde
2859.0,353313.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,244.0,,,,2018.0,CCA,Ciências Agrárias
630.0,12797.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCS,Ciências da Saúde
651.0,206756.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,384.0,,,,2017.0,CCS,Ciências da Saúde
669.0,110019.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,192.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
710.0,11916.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,20.0,0.0,0.0,,2017.0,CCHLA,"Lingüística, Letras e Artes"
728.0,9499.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCA,Ciências Agrárias
707.0,397959.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,320.0,,,,2017.0,CCHLA,Ciências Humanas
684.0,385234.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-02,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
1248.0,353485.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Sociais Aplicadas
565.0,185814.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCM,Ciências da Saúde
377.0,19035.0,DOCENTE,COLABORADOR(A),2017-04-20,2017-12-20,60.0,,,,2017.0,CE,Ciências Humanas
1300.0,121924.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,480.0,,,,2017.0,CCTA,"Lingüística, Letras e Artes"
819.0,118521.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,640.0,,,,2017.0,CENTRO DE REFERÊNCIA E ATENÇÃO À SAÚDE (CRAS),Ciências da Saúde
651.0,345997.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,384.0,,,,2017.0,CCS,Ciências da Saúde
377.0,9637.0,DOCENTE,COLABORADOR(A),2017-04-20,2017-12-20,200.0,,,,2017.0,CE,Ciências Humanas
377.0,12701.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,60.0,,,,2017.0,CE,Ciências Humanas
961.0,196826.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,60.0,,,,2017.0,CCA,Ciências Exatas e da Terra
726.0,408877.0,SERVIDOR,AUXILIAR TÉCNICO,2017-05-11,2017-12-31,77.0,,,,2017.0,CCA,Ciências Agrárias
726.0,11631.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,60.0,,,,2017.0,CCA,Ciências Agrárias
726.0,9764.0,DOCENTE,AUXILIAR TÉCNICO,2017-05-11,2017-12-31,1.0,,,,2017.0,CCA,Ciências Agrárias
849.0,395576.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,
1176.0,10044.0,SERVIDOR,ASSESSOR,2017-05-11,2017-12-31,460.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
877.0,16337.0,SERVIDOR,COLABORADOR(A),2017-05-11,2017-12-31,500.0,,,,2017.0,CCS,Ciências da Saúde
800.0,427484.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
858.0,135950.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,260.0,,,,2017.0,CCS,Ciências da Saúde
2728.0,384416.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,400.0,,,,2018.0,CI,Engenharias
919.0,13575.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,128.0,,,,2017.0,CCJ,Ciências Humanas
1029.0,427516.0,EXTERNO,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCAE,Ciências Sociais Aplicadas
593.0,167594.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,588.0,,,,2017.0,CCM,Ciências da Saúde
887.0,356631.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-02,2017-12-15,1.0,,,,2017.0,CCS,Ciências da Saúde
369.0,354619.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-24,2017-12-31,260.0,,,,2017.0,CCS,Ciências Biológicas
914.0,215530.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CE,Ciências Humanas
2656.0,355725.0,DISCENTE,ALUNO(A) BOLSISTA,2018-03-09,2018-12-31,800.0,,,,2018.0,CE,Ciências Humanas
710.0,367369.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,5.0,,,,2017.0,CCHLA,"Lingüística, Letras e Artes"
2863.0,8020.0,DOCENTE,COLABORADOR(A),2018-03-08,2018-12-31,400.0,,,,2018.0,CCM,Ciências da Saúde
2432.0,323653.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-07-09,120.0,,,,2018.0,CCSA,Ciências Sociais Aplicadas
572.0,166636.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CE,Ciências Humanas
919.0,143970.0,EXTERNO,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Humanas
586.0,331353.0,DISCENTE,ALUNO(A) EM ATIVIDADE CURRICULAR,2017-05-11,2017-12-31,680.0,,,,2017.0,CCTA,"Lingüística, Letras e Artes"
881.0,6758.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
883.0,10413.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,320.0,0.0,0.0,,2017.0,CCS,Ciências da Saúde
819.0,320240.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,640.0,,,,2017.0,CENTRO DE REFERÊNCIA E ATENÇÃO À SAÚDE (CRAS),Ciências da Saúde
643.0,201555.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-17,2017-12-31,640.0,,,,2017.0,CCEN,Ciências Biológicas
643.0,9175.0,DOCENTE,COLABORADOR(A),2017-05-17,2017-12-31,66.0,,,,2017.0,CCEN,Ciências Biológicas
878.0,9292.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,64.0,,,,2017.0,CCS,Ciências da Saúde
1176.0,365820.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,384.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
1326.0,387798.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCSA,
1299.0,371285.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,30.0,,,,2017.0,CCS,Ciências Humanas
1245.0,196798.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,40.0,,,,2017.0,CCS,Ciências da Saúde
1244.0,165751.0,EXTERNO,COLABORADOR(A),2017-05-15,2017-12-31,300.0,,,,2017.0,CCHSA,Ciências Humanas
2364.0,366568.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,0.0,,,,2018.0,CE,Ciências Humanas
872.0,138093.0,EXTERNO,CONSULTOR / TUTOR,2017-05-11,2017-12-31,320.0,,,,2017.0,CE,Ciências Humanas
2389.0,10699.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2018-03-09,2018-12-31,1.0,,,,2018.0,CCS,Ciências da Saúde
645.0,12073.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,40.0,,,,2017.0,CCHSA,Ciências Humanas
642.0,427463.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,140.0,,,,2017.0,CCM,Ciências da Saúde
887.0,9838.0,DOCENTE,COORDENADOR(A),2017-05-02,2017-12-31,0.0,0.0,0.0,,2017.0,CCS,Ciências da Saúde
1044.0,189352.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2016-05-02,2016-12-31,1.0,,,,2016.0,Para analise,0
773.0,203531.0,DISCENTE,ALUNO(A) EM ATIVIDADE CURRICULAR,2017-05-11,2017-12-31,427.0,,,,2017.0,CE,Ciências Humanas
809.0,14021.0,DISCENTE,MONITOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
773.0,423411.0,EXTERNO,INSTRUTOR / SUPERVISOR,2017-05-11,2017-12-31,150.0,,,,2017.0,CE,Ciências Humanas
814.0,199065.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CCA,Ciências Agrárias
799.0,115364.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,64.0,,,,2017.0,CE,
819.0,352705.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,640.0,,,,2017.0,CENTRO DE REFERÊNCIA E ATENÇÃO À SAÚDE (CRAS),Ciências da Saúde
620.0,392465.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,337.0,,,,2017.0,CCA,Ciências Humanas
1267.0,377908.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,0.0,,,,2017.0,CCM,Ciências da Saúde
802.0,176416.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,128.0,,,,2017.0,CCS,Ciências da Saúde
806.0,19430.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-01,2017-12-31,56.0,,,,2017.0,CCS,Ciências da Saúde
830.0,112565.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
1187.0,29562.0,EXTERNO,COORDENADOR(A) ADJUNTO(A),2017-06-01,2017-12-31,320.0,,,,2017.0,CCHLA,"Lingüística, Letras e Artes"
779.0,109729.0,EXTERNO,COLABORADOR(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
858.0,385889.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
2463.0,13791.0,DOCENTE,COLABORADOR(A),2018-03-09,2018-12-31,0.0,,,,2018.0,CCS,Ciências da Saúde
863.0,13522.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-16,70.0,,,,2017.0,CCS,Ciências da Saúde
875.0,319227.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,10.0,,,,2017.0,CT,Engenharias
849.0,204358.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,
858.0,407263.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,Ciências da Saúde
1229.0,19055.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,64.0,0.0,0.0,,2017.0,CEAR,Engenharias
863.0,202985.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-11,2017-12-16,170.0,,,,2017.0,CCS,Ciências da Saúde
817.0,12913.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,96.0,,,,2017.0,CCAE,Multidisciplinar
684.0,382104.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
810.0,318220.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,120.0,,,,2017.0,CCHSA,Ciências Biológicas
823.0,399810.0,SERVIDOR,COLABORADOR(A),2017-05-01,2017-12-31,300.0,,,,2017.0,CCHLA,Ciências Humanas
856.0,399810.0,SERVIDOR,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCHLA,Ciências Humanas
535.0,164615.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-07-03,2017-12-31,560.0,,,,2017.0,CCTA,"Lingüística, Letras e Artes"
1318.0,195725.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,120.0,,,,2017.0,CCAE,"Lingüística, Letras e Artes"
1187.0,8484.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA,"Lingüística, Letras e Artes"
2463.0,393802.0,DOCENTE,COLABORADOR(A),2018-03-09,2018-12-31,0.0,,,,2018.0,CCS,Ciências da Saúde
819.0,14709.0,SERVIDOR,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CENTRO DE REFERÊNCIA E ATENÇÃO À SAÚDE (CRAS),Ciências da Saúde
642.0,427461.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,140.0,,,,2017.0,CCM,Ciências da Saúde
849.0,332707.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,
819.0,352595.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,640.0,,,,2017.0,CENTRO DE REFERÊNCIA E ATENÇÃO À SAÚDE (CRAS),Ciências da Saúde
919.0,19208.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,128.0,,,,2017.0,CCJ,Ciências Humanas
919.0,13254.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,128.0,,,,2017.0,CCJ,Ciências Humanas
726.0,353313.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCA,Ciências Agrárias
826.0,6279.0,SERVIDOR,COLABORADOR(A),2017-05-11,2017-12-31,60.0,,,,2017.0,PRAC,"Lingüística, Letras e Artes"
849.0,184537.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCS,
1095.0,353282.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCS,Ciências da Saúde
543.0,383328.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,0.0,,,,2017.0,CCHLA,Ciências Humanas
620.0,140263.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,41.0,,,,2017.0,CCA,Ciências Humanas
919.0,188578.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Humanas
2734.0,385546.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-15,2018-12-31,250.0,,,,2018.0,CCS,Ciências da Saúde
945.0,14051.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCTA,"Lingüística, Letras e Artes"
919.0,13876.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,384.0,0.0,0.0,,2017.0,CCJ,Ciências Humanas
2555.0,457329.0,EXTERNO,COORDENADOR(A) ADJUNTO(A),2018-03-09,2018-12-31,1.0,,,,2018.0,CCS,Ciências da Saúde
1249.0,172947.0,EXTERNO,COLABORADOR(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCA,Ciências Agrárias
377.0,11154.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,200.0,,,,2017.0,CE,Ciências Humanas
672.0,346228.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,320.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
1061.0,118919.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,28.0,0.0,0.0,,2017.0,CCA,Ciências Agrárias
1264.0,42370.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,1.0,,,,2017.0,CCTA,"Lingüística, Letras e Artes"
892.0,317847.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-01,2017-12-31,1.0,,,,2017.0,CCJ,Ciências Sociais Aplicadas
2734.0,141695.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-15,2018-12-31,250.0,,,,2018.0,CCS,Ciências da Saúde
2335.0,190110.0,DISCENTE,ALUNO(A) BOLSISTA,2018-03-12,2019-01-12,1.0,,,,2018.0,CCTA,"Lingüística, Letras e Artes"
1060.0,194773.0,DOCENTE,COLABORADOR(A),2017-05-12,2017-12-31,32.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
782.0,132890.0,EXTERNO,AUXILIAR TÉCNICO,2017-05-15,2017-12-31,320.0,,,,2017.0,CCS,Ciências da Saúde
952.0,12420.0,SERVIDOR,ASSESSOR,2017-05-11,2017-12-31,4.0,,,,2017.0,CCSA,Ciências Humanas
657.0,13658.0,DOCENTE,COLABORADOR(A),2016-05-11,2017-12-31,640.0,,,,2016.0,CCS,0
954.0,208457.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-11,2017-12-31,20.0,,,,2017.0,CCA,Ciências Agrárias
602.0,195814.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,34.0,0.0,0.0,,2017.0,CCHSA,Ciências Biológicas
2820.0,205690.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,800.0,,,,2018.0,CCS,Ciências da Saúde
715.0,13122.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,320.0,,,,2017.0,CCHLA,Ciências da Saúde
1058.0,12103.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,126.0,,,,2017.0,CCS,Ciências da Saúde
733.0,117377.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-11,2017-12-31,120.0,,,,2017.0,CT,
1060.0,38609.0,DOCENTE,COLABORADOR(A),2017-05-12,2017-12-31,28.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
941.0,401038.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-15,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
1341.0,203926.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-15,2018-01-15,640.0,,,,2017.0,CCA,Ciências Agrárias
964.0,213363.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,560.0,0.0,0.0,,2017.0,CCTA,"Lingüística, Letras e Artes"
782.0,178023.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2017-05-15,2017-12-31,320.0,,,,2017.0,CCS,Ciências da Saúde
796.0,121924.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,120.0,,,,2017.0,CCTA,"Lingüística, Letras e Artes"
2820.0,9292.0,DOCENTE,COLABORADOR(A),2018-03-09,2018-12-31,120.0,,,,2018.0,CCS,Ciências da Saúde
1247.0,4761.0,DOCENTE,COORDENADOR(A),2017-05-15,2017-12-31,8.0,0.0,0.0,,2017.0,CE,Ciências Humanas
1059.0,427065.0,EXTERNO,COLABORADOR(A),2017-05-01,2017-12-31,279.0,,,,2017.0,CCEN,Ciências Biológicas
2820.0,352690.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,800.0,,,,2018.0,CCS,Ciências da Saúde
1060.0,14150.0,DOCENTE,COLABORADOR(A),2017-05-12,2017-12-31,40.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
1087.0,354138.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Humanas
991.0,12793.0,DOCENTE,COORDENADOR(A),2017-05-01,2017-12-31,640.0,0.0,0.0,,2017.0,CCA,Ciências Exatas e da Terra
1003.0,220812.0,DOCENTE,COORDENADOR(A),2017-05-02,2017-12-31,640.0,0.0,0.0,,2017.0,CCHLA,"Lingüística, Letras e Artes"
1012.0,11266.0,DOCENTE,COLABORADOR(A),2017-05-11,2017-12-31,208.0,,,,2017.0,CCS,
1087.0,355946.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Humanas
1126.0,204543.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CI,Engenharias
1099.0,161422.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,640.0,,,,2017.0,CEAR,Engenharias
1079.0,427534.0,EXTERNO,COLABORADOR(A),2017-04-25,2017-12-29,128.0,,,,2017.0,CCS,Ciências da Saúde
2237.0,427463.0,EXTERNO,COLABORADOR(A),2018-03-01,2018-06-30,216.0,,,,2018.0,CCM,Ciências da Saúde
1060.0,166202.0,SERVIDOR,AUXILIAR TÉCNICO,2017-05-12,2017-12-31,28.0,,,,2017.0,CCSA,Ciências Sociais Aplicadas
1087.0,353485.0,DISCENTE,ALUNO(A) BOLSISTA,2017-05-11,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Humanas
1085.0,9787.0,DOCENTE,COORDENADOR(A),2017-05-11,2017-12-31,640.0,0.0,0.0,,2017.0,CCHSA,Ciências Sociais Aplicadas
684.0,385525.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,640.0,,,,2017.0,CCS,Ciências da Saúde
1059.0,9175.0,DOCENTE,COLABORADOR(A),2017-05-01,2017-12-31,108.0,,,,2017.0,CCEN,Ciências Biológicas
677.0,383628.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-18,2017-12-31,640.0,,,,2017.0,CCJ,Ciências Humanas
1094.0,19208.0,DOCENTE,COLABORADOR(A),2017-05-12,2018-01-12,320.0,,,,2017.0,CCHLA,Ciências Sociais Aplicadas
9760.0,219297.0,DOCENTE,MINISTRANTE,2020-04-01,2020-12-31,4.0,,,,2020.0,CTDR,Ciências Sociais Aplicadas
728.0,206450.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,1.0,,,,2017.0,CCA,Ciências Agrárias
2719.0,355759.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,0.0,,,,2018.0,CCM,Ciências da Saúde
963.0,19133.0,SERVIDOR,COLABORADOR(A),2017-05-11,2017-12-31,150.0,,,,2017.0,CTDR,Ciências Agrárias
2719.0,387400.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-03-09,2018-12-31,0.0,,,,2018.0,CCM,Ciências da Saúde
1423.0,352584.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-15,2017-12-31,640.0,,,,2017.0,CCM,Ciências da Saúde
2940.0,204866.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2018-08-21,2018-12-31,0.0,,,,2018.0,CT,Engenharias
1044.0,139632.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2016-05-02,2016-12-31,1.0,,,,2016.0,Para analise,0
1044.0,127402.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2016-05-02,2016-12-31,1.0,,,,2016.0,Para analise,0
1090.0,140263.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2017-05-11,2017-12-31,120.0,,,,2017.0,CCA,Ciências Humanas
